transaction_id,customer_id,transaction_timestamp,transaction_amount,currency,merchant_id,merchant_category,payment_method,channel,device_type,device_id,ip_address,customer_age,customer_region,account_age_days,is_international,previous_fraud_flag,fraud_label
TXNBA8VW7,CUSTECHIXU,2023-06-21 08:03:00,30211.88,INR,MRC8V7AAY,Gaming,Wallet,POS,iOS,DEV5DN0MT,211.99.236.124,29,Germany,206,1,0,0
TXNAN07Y5,CUSTA8JJC8,2023-12-12 10:57:00,35440.04,INR,MRCDUZ99Q,Travel,UPI,Online,Tablet,DEVJZQ92W,20.187.99.1,61,UK,2077,0,0,0
TXN7YAZK6,CUSTIXYFWL,2023-01-26 04:10:00,39352.01,INR,MRCNT710R,Electronics,Net Banking,POS,iOS,DEV8SK7HS,146.135.20.148,60,India,2402,1,0,0
TXNGHYA31,CUST47D86L,2023-02-16 21:02:00,17856.73,INR,MRC5XAB99,Fashion,Debit Card,Online,Tablet,DEVR5U7V8,194.153.16.161,31,India,712,1,0,0
TXN9BZBYC,CUSTBO0982,2023-03-31 04:13:00,34904.48,INR,MRCF35G8N,Fashion,Debit Card,Mobile App,iOS,DEV5AEO8O,229.165.70.58,62,Germany,1073,1,0,1
TXNEMZ2CY,CUST0BUQ2K,2023-07-31 01:46:00,30108.22,INR,MRCHQRLLD,Gaming,Wallet,POS,Android,DEV0SAAHL,249.98.157.101,22,Singapore,1838,1,0,1
TXNTR30W4,CUST2NTOCI,2023-06-11 04:38:00,36267.42,INR,MRC3PNTFU,Electronics,Debit Card,Mobile App,Tablet,DEVZKV4LT,172.66.236.218,39,India,1308,1,0,0
TXNA591KY,CUST7LZNAG,2023-03-10 16:45:00,34706.05,INR,MRCR3NN3E,Fashion,Net Banking,Mobile App,Web,DEVKZUSDF,16.210.182.210,23,India,3079,1,0,0
TXN5ELXEP,CUSTU671Z8,2023-04-07 03:01:00,4245.92,INR,MRC9MISTF,Fashion,Net Banking,Online,Tablet,DEVI7R4QL,69.159.50.179,52,India,1886,1,0,0
TXNPUNVPJ,CUST7MXG3W,2023-05-10 20:19:00,41240.89,INR,MRC0HTFMR,Pharma,Credit Card,POS,Web,DEV3V2962,100.95.243.35,60,Germany,1868,1,0,0
TXNLOG19K,CUSTL5VYIE,2023-06-15 06:47:00,43855.58,INR,MRCGHUNFS,Fashion,Debit Card,POS,Android,DEVLSP5AB,157.150.3.18,41,Singapore,2495,0,0,0
TXND144Y7,CUSTRK5515,2023-06-01 04:38:00,8515.06,INR,MRCK0XM1K,Gaming,Net Banking,POS,Tablet,DEVXWJHMA,78.52.33.254,55,Germany,620,1,0,1
TXNK42TX5,CUSTNYFSLU,2023-11-15 01:35:00,41130.56,INR,MRCJIMO1B,Gaming,Debit Card,POS,Android,DEVOGOVKC,182.236.129.199,18,Germany,1060,1,0,0
TXN95B5ZO,CUSTF99K1H,2023-12-29 11:23:00,17946.48,INR,MRC2JWOLD,Fashion,Wallet,Online,iOS,DEVK858AZ,133.185.6.117,34,UAE,2682,1,0,1
TXN9WGB7J,CUST9CKFRY,2023-07-10 18:18:00,40235.58,INR,MRCX9RIYI,Grocery,UPI,Mobile App,Android,DEV3CH8GS,253.92.61.205,53,UAE,3042,1,0,0
TXNJNIV38,CUSTJT8E75,2023-05-12 11:12:00,5487.6,INR,MRC36FPLE,Pharma,Credit Card,Mobile App,iOS,DEVMVORUC,9.44.234.183,61,UK,2583,0,0,0
TXNO8IJFG,CUSTYJ2BRL,2023-08-22 17:29:00,46739.88,INR,MRCR1TFDA,Pharma,Credit Card,Online,Web,DEVCRAZ8L,227.42.154.239,30,Germany,62,1,0,0
TXNP1EYRW,CUSTNGUCX8,2023-02-02 22:39:00,48703.72,INR,MRCJDBYBA,Grocery,Debit Card,Online,iOS,DEVMURG88,52.101.169.244,39,Germany,993,1,0,0
TXN3H77J0,CUSTUMHPHA,2023-03-13 20:00:00,8774.67,INR,MRCM5CEYP,Travel,UPI,Mobile App,iOS,DEV0X4MKJ,181.132.116.151,22,Germany,2598,1,0,0
TXNVYQK1S,CUSTNJ1R9O,2023-01-21 07:08:00,49534.67,INR,MRCA2DLKI,Electronics,Net Banking,POS,Android,DEVV9RYOO,148.235.65.139,65,India,2813,0,0,0
TXN72LHDY,CUSTT0A89U,2023-11-16 05:45:00,38397.06,INR,MRCVFFHEJ,Travel,Wallet,POS,Web,DEVYR8NRD,68.112.11.82,20,India,2184,1,0,0
TXN2UWTFP,CUSTSRI1S4,2023-04-07 01:42:00,2893.1,INR,MRCQ2B80L,Electronics,Net Banking,Mobile App,iOS,DEVQOJ940,198.50.158.215,64,India,1996,1,0,0
TXNRV0JHB,CUSTA1SMN4,2023-05-19 04:04:00,9022.77,INR,MRCGA0FRT,Luxury,Debit Card,POS,Tablet,DEV45DCE7,80.228.152.68,41,UAE,926,1,0,0
TXN5XUDK3,CUSTABANNM,2023-04-15 01:55:00,30944.15,INR,MRCKO6XUC,Gaming,Credit Card,POS,Web,DEVTO1V7J,145.60.8.213,52,Singapore,1449,1,0,0
TXNXDFKE9,CUSTUPZYMC,2023-12-14 23:04:00,27491.15,INR,MRCMMRAAR,Gaming,Debit Card,Online,Android,DEVFM4D56,129.26.167.128,59,USA,182,0,0,0
TXN6ZXF85,CUST6ZWSYC,2023-03-16 14:05:00,632.65,INR,MRCVSLJCO,Travel,Net Banking,POS,Android,DEVKQVH7T,210.165.162.56,65,Singapore,2086,1,0,0
TXNHRCC2C,CUSTRFAEC7,2023-05-05 00:52:00,48569.16,INR,MRCVKQ8FF,Fashion,Debit Card,Mobile App,iOS,DEV5MZERE,138.47.221.59,59,Germany,635,0,0,0
TXNWYPZW9,CUSTXDE5YS,2023-04-10 10:21:00,3530.64,INR,MRC36KETE,Grocery,Debit Card,Online,Tablet,DEVIKBPBR,218.222.177.31,61,UK,3410,1,0,1
TXNBK2IJH,CUSTEXWP6F,2023-03-12 16:13:00,27518.2,INR,MRCIUWO0U,Gaming,Debit Card,POS,Web,DEVYYNA2Y,121.235.116.68,60,USA,1021,1,0,0
TXN5MFX7F,CUST9ZHCOK,2023-06-28 21:18:00,10330.44,INR,MRCTPCIXQ,Pharma,Wallet,Mobile App,iOS,DEVEVVONW,220.209.176.26,69,USA,3202,1,1,1
TXNUSEKLK,CUST04PLLM,2023-10-24 02:56:00,38862.56,INR,MRCB93FV0,Gaming,UPI,POS,iOS,DEVNK7DR3,79.250.121.171,44,India,3010,1,0,0
TXNNQLHKC,CUSTZB92PC,2023-02-01 13:06:00,6104.21,INR,MRC3WYJ6F,Electronics,Debit Card,POS,Tablet,DEV2LMQPK,225.121.50.59,31,USA,3335,1,0,0
TXNQ7GQPF,CUST9KRIIL,2023-10-01 09:08:00,48150.43,INR,MRCMZWS9J,Travel,Debit Card,Online,Tablet,DEVTXG2QT,224.53.115.194,22,Germany,723,1,0,0
TXNEIDSSJ,CUSTLSO7XL,2023-01-10 03:18:00,17389.36,INR,MRC04VY50,Gaming,Wallet,POS,Android,DEVPG3ND5,87.68.66.97,52,USA,2570,1,0,0
TXNYUQTYH,CUSTA5OE5P,2023-09-05 18:52:00,25856.69,INR,MRCPY3NT5,Fashion,Credit Card,Mobile App,iOS,DEVJM2DH6,232.126.120.68,25,UAE,908,1,0,0
TXN4OEQWO,CUST5U3ZA3,2023-12-25 12:12:00,29178.47,INR,MRCIVZ2EN,Electronics,Wallet,Mobile App,Tablet,DEVBC9G6K,186.35.165.8,54,UAE,1201,1,0,1
TXN7EK4E0,CUSTIPILR8,2023-11-04 02:50:00,23595.51,INR,MRCSFGH7O,Luxury,Net Banking,Mobile App,Web,DEVFN9KM1,229.161.125.222,23,USA,1713,1,0,0
TXNR4HJ48,CUSTC6PI6W,2023-12-18 15:48:00,48004.05,INR,MRCS5N8ZU,Pharma,Net Banking,Online,Web,DEVGVCZCB,218.108.113.155,35,Germany,1334,1,0,0
TXNH6NMD6,CUSTXF3ZFT,2023-05-28 19:47:00,27059.58,INR,MRCBVLMOF,Luxury,Debit Card,Online,Web,DEVP9G427,105.175.139.132,35,UK,1919,1,0,0
TXNQS0ITM,CUST02M9ZI,2023-06-08 20:31:00,20073.61,INR,MRC5P8CGT,Grocery,Credit Card,Online,Android,DEVWC4TPR,225.243.189.36,65,UK,2918,1,0,0
TXNDQZA90,CUSTRKBNDF,2023-01-21 11:52:00,20632.54,INR,MRCHCP4AR,Travel,UPI,Mobile App,iOS,DEVOEQNVP,140.128.177.255,50,UAE,876,0,0,0
TXN3PQIBD,CUSTX28LSX,2023-06-25 12:06:00,7396.96,INR,MRCYL3ZA6,Electronics,Debit Card,Mobile App,Android,DEV0NJ7B7,146.146.204.149,22,UK,1771,1,0,1
TXNZC0OQU,CUSTHVBE9J,2023-11-04 18:35:00,38926.77,INR,MRC7WBIKJ,Gaming,Credit Card,Online,Web,DEVYTOMJO,71.100.67.154,43,UAE,1539,0,0,0
TXNNJ62RP,CUST103QMT,2023-01-13 15:58:00,39284.31,INR,MRCL8WLRN,Fashion,Debit Card,Online,Web,DEVR33MK0,175.8.198.29,41,Singapore,2346,1,0,0
TXN2PPG0X,CUST10QE7E,2023-05-03 08:06:00,39258.16,INR,MRCNVSN2U,Pharma,Wallet,Mobile App,Android,DEV8DWNOQ,38.146.7.245,62,Singapore,816,1,0,0
TXNFQUK4J,CUSTXO7OM8,2023-04-02 04:16:00,28488,INR,MRCBRSAS4,Electronics,Net Banking,Online,Web,DEVNJMXGZ,130.179.22.140,19,USA,286,1,1,1
TXNSIJ6O6,CUSTAVDWF7,2023-06-09 09:08:00,12337.42,INR,MRCQX6VHE,Gaming,Net Banking,POS,Android,DEVBYNSJQ,142.146.97.12,39,USA,84,1,0,0
TXNITH45D,CUSTUWZ40B,2023-03-10 04:46:00,30126.85,INR,MRCBL2SWT,Luxury,Net Banking,Online,Android,DEVKS10Z0,193.132.213.234,29,Singapore,3339,1,0,0
TXNFD9H0D,CUSTTJVBCU,2023-06-12 00:38:00,35866.11,INR,MRCY328L0,Pharma,UPI,Mobile App,Web,DEVUJERIY,131.251.149.9,44,USA,768,1,0,0
TXNOANV3V,CUSTGYDQRU,2023-05-08 05:17:00,1126.59,INR,MRCMBY2FV,Luxury,Wallet,POS,Android,DEVT0523E,97.150.55.180,26,Germany,3494,1,0,0
TXNNPV51I,CUSTQSQZAA,2023-05-12 15:30:00,14011.43,INR,MRCWAAYV3,Grocery,UPI,Online,Tablet,DEVUIAZ2G,12.2.141.44,55,UAE,3217,1,0,0
TXNQIQT9M,CUSTKOY6QT,2023-09-02 11:21:00,49027.19,INR,MRCIL9ERX,Fashion,Wallet,POS,Web,DEVAH98XF,196.178.175.50,48,UAE,1668,1,0,0
TXNL8672D,CUSTVNC2MW,2023-04-18 13:16:00,9650.38,INR,MRCK7ZY5E,Gaming,Debit Card,POS,Web,DEVFI5PY4,185.192.190.44,47,USA,169,1,0,0
TXN3AHC09,CUSTPJCMR5,2023-05-25 06:43:00,1983.37,INR,MRCVF9BKK,Luxury,Net Banking,Online,Android,DEVN3Q1TQ,197.103.32.129,41,UK,54,1,0,0
TXNUYSO2L,CUSTMRO6IO,2023-05-01 09:51:00,6444.2,INR,MRCXJLBQ8,Electronics,UPI,POS,iOS,DEV5SWHIB,20.152.4.86,68,UK,969,1,0,0
TXNTGXC1I,CUST6E9YPG,2023-01-10 12:16:00,45760.46,INR,MRCSDC6FU,Fashion,UPI,Mobile App,Android,DEVW2YN8K,31.108.61.66,26,Singapore,840,1,0,1
TXN9BIEZ4,CUSTDK0NSX,2023-01-12 11:39:00,9310.32,INR,MRC2EOUD0,Fashion,Credit Card,Online,Android,DEV51U7JT,100.103.238.244,58,UK,3508,1,0,0
TXNLRRT5C,CUSTIX5IUH,2023-06-17 05:55:00,10717.12,INR,MRCCQLLFN,Gaming,UPI,POS,Tablet,DEVIB6L9G,7.233.91.248,65,USA,1067,1,0,1
TXNVT9JTZ,CUSTRLMM8F,2023-07-16 19:09:00,40562.34,INR,MRC0YR7JS,Travel,Net Banking,Mobile App,Tablet,DEVHUFZM4,81.59.177.65,65,India,3004,1,0,0
TXNB9ZCOX,CUSTG9JY5F,2023-01-24 02:39:00,24331.38,INR,MRC16ALRB,Fashion,Debit Card,Mobile App,iOS,DEVKQK1K1,26.128.147.202,36,India,474,1,1,1
TXNY6W99H,CUST7B8K39,2023-04-10 22:30:00,26290.71,INR,MRCA5UK3S,Pharma,Debit Card,POS,iOS,DEVMGIASP,7.175.10.127,43,Singapore,2936,1,0,0
TXNVEQUIX,CUST8RPBEE,2023-03-22 19:06:00,16597.29,INR,MRCQLDFID,Electronics,Wallet,Online,Android,DEVUOG76A,127.82.54.57,53,Germany,707,1,0,0
TXNL33V2U,CUSTN5PV8E,2023-01-17 21:07:00,16958.72,INR,MRCNU86L4,Travel,Wallet,POS,Tablet,DEV8AREU2,152.108.239.157,38,UK,3364,1,0,0
TXNMYY4T2,CUSTJMED9A,2023-01-19 18:05:00,19821.77,INR,MRCKZIX42,Luxury,Debit Card,POS,Tablet,DEVMM1EBJ,116.186.44.190,39,UAE,255,0,0,0
TXNCRKQL1,CUSTLHBYXE,2023-02-18 15:17:00,20666.35,INR,MRC9W3L5F,Gaming,Credit Card,Mobile App,Android,DEVL47YUQ,173.253.150.45,52,UAE,2760,1,0,0
TXN38PPS8,CUST4HBPYO,2023-03-04 21:13:00,20487.55,INR,MRCHVX8EE,Fashion,Credit Card,Online,Android,DEV6W3IYF,61.133.202.202,64,USA,169,1,0,0
TXNA8PSDU,CUSTIAOEZ7,2023-05-20 14:04:00,37746.68,INR,MRCOJV2OB,Grocery,Credit Card,POS,Tablet,DEVDR000E,68.12.176.24,25,Singapore,815,1,0,0
TXNQI9YYH,CUSTNC9JWI,2023-06-03 10:41:00,43218.9,INR,MRCYCJ4AA,Fashion,Net Banking,POS,Android,DEV3Z624V,157.14.10.31,52,India,394,1,0,0
TXNUZGT1T,CUSTSGTDTX,2023-01-14 15:57:00,9442.48,INR,MRC4I25K5,Fashion,UPI,Mobile App,Android,DEVR52LH7,41.134.64.94,55,UAE,3604,0,0,0
TXNL0N8U6,CUST3AV3BN,2023-10-03 14:39:00,28287.7,INR,MRC713ZC7,Fashion,Wallet,POS,Tablet,DEV0KC3KG,201.72.140.83,36,Singapore,2401,1,0,0
TXNER06VK,CUSTVYRY6L,2023-05-16 13:16:00,45000.05,INR,MRCW9NY76,Gaming,Debit Card,POS,Web,DEVW5KZ11,211.87.19.172,51,UK,1028,1,0,1
TXNLL6UV4,CUSTFXX0Z5,2023-07-28 11:36:00,24276.76,INR,MRCFZYY8U,Fashion,Net Banking,POS,Tablet,DEVWC4BCT,149.149.148.21,61,UK,2333,0,0,0
TXN1VQPLU,CUSTNGD80F,2023-07-26 02:17:00,37318.97,INR,MRC9Y6JZ7,Fashion,Net Banking,Online,Tablet,DEV2OLZOX,43.64.14.213,60,Germany,1263,0,0,0
TXN4X2HDH,CUST37ZJIV,2023-12-05 18:09:00,23783.52,INR,MRCATZATH,Travel,Debit Card,POS,Android,DEV2X1YSI,151.156.163.22,43,UK,3205,1,0,0
TXNLH8N74,CUSTGRZ4XM,2023-12-29 05:55:00,20414.23,INR,MRC54WJ1X,Luxury,UPI,Mobile App,Android,DEVJA57EE,11.179.170.56,51,Germany,2744,0,0,0
TXNMR8QE8,CUSTELZFHV,2023-08-10 19:57:00,30865.68,INR,MRCZA4PAP,Gaming,Debit Card,Mobile App,Tablet,DEVNF9R41,15.255.63.151,25,India,2734,1,0,0
TXNVYBO4M,CUST8CPFHR,2023-10-01 04:57:00,43518.67,INR,MRC2VIAXH,Travel,Wallet,Online,iOS,DEVRI58GM,211.103.169.1,29,UK,2682,1,1,1
TXNV9BM70,CUSTL1LCYT,2023-08-21 22:20:00,18143.49,INR,MRCTJ7AL0,Gaming,Debit Card,POS,Android,DEVTLMS3Z,118.163.61.184,23,India,2015,1,0,0
TXN3S6AJ6,CUST2GITPH,2023-05-19 17:01:00,31698.33,INR,MRCBJZKF3,Gaming,Net Banking,Online,Tablet,DEV6I5B8S,147.111.188.117,61,UAE,1975,1,0,0
TXNQFEQAS,CUSTZFK2NE,2023-11-02 16:54:00,2410.09,INR,MRCZ93RNU,Grocery,Debit Card,POS,Tablet,DEV7F01PV,238.64.178.121,43,UK,1377,1,0,0
TXNC0Q4QY,CUST11L40K,2023-05-04 20:17:00,7799.24,INR,MRCWM3PID,Fashion,Net Banking,Mobile App,iOS,DEV9D708W,139.175.74.97,23,UK,2080,1,0,0
TXN8VWLKG,CUSTT3HINR,2023-01-02 21:37:00,8020.49,INR,MRCG15B0G,Gaming,Wallet,POS,Android,DEVI5NPDR,126.222.246.155,23,Singapore,2136,1,0,1
TXNO9KXGB,CUST7ZAG9H,2023-10-24 17:47:00,17712.08,INR,MRCUU8T5O,Grocery,Debit Card,Online,iOS,DEV79WUTB,149.70.207.82,32,USA,3056,1,0,0
TXNHI8ME1,CUSTHGO32L,2023-05-27 22:36:00,6646.96,INR,MRCNLAAMH,Fashion,Net Banking,POS,Web,DEVF0VP1H,230.105.167.105,48,Germany,1343,1,0,0
TXNPPHRUT,CUSTVNTNVN,2023-05-10 20:28:00,30339.35,INR,MRCZY03O8,Luxury,Wallet,POS,Web,DEV691CXZ,208.86.169.148,41,Germany,2654,1,0,0
TXNW2TMUE,CUSTSSEDAG,2023-08-03 09:32:00,5716.74,INR,MRC4PXWFK,Pharma,Debit Card,POS,Web,DEVA6B5L5,140.47.190.84,20,Germany,263,1,0,0
TXNQ2V4FO,CUST3HXUJA,2023-01-14 19:27:00,16008.75,INR,MRCCJDAHG,Gaming,Credit Card,Mobile App,Web,DEV4P7ZKO,109.156.54.174,19,Singapore,288,0,0,0
TXNNQE3K9,CUSTGX83N0,2023-08-31 11:39:00,32971.94,INR,MRCGQP592,Electronics,Wallet,Mobile App,iOS,DEVLDR9BA,225.91.155.163,31,India,2108,1,0,0
TXNNHP40E,CUSTUGDP9S,2023-12-29 09:56:00,10013.89,INR,MRCA4ASN0,Grocery,Credit Card,Mobile App,Web,DEV1KYW7M,136.71.22.228,34,UAE,1847,1,0,0
TXNQT8YMY,CUSTEZAF20,2023-03-06 23:36:00,45875.7,INR,MRCJ3X4G8,Electronics,UPI,Mobile App,iOS,DEVG84K79,28.165.106.55,66,UAE,2205,1,0,0
TXNHJ8JPY,CUSTLQH6M6,2023-11-11 10:25:00,43378.38,INR,MRC7S3Y71,Grocery,Credit Card,Online,Tablet,DEV0ZQW94,210.43.54.247,49,UAE,977,1,0,0
TXNY8XIA6,CUST2AUFOY,2023-06-05 01:39:00,655.28,INR,MRCGXS7NY,Electronics,Net Banking,Mobile App,Android,DEVJ2M7XK,85.11.200.137,20,Germany,795,0,0,0
TXN0ZQZAC,CUSTYHPA8Y,2023-08-04 11:52:00,47963.05,INR,MRCLZ5ZIQ,Grocery,Credit Card,Online,iOS,DEV5OAFMG,143.108.241.202,23,India,3263,0,0,0
TXNI3AY4K,CUSTZO4INY,2023-10-19 06:44:00,23937.57,INR,MRCMY1K87,Travel,Debit Card,Mobile App,Web,DEVKRP638,79.214.221.104,46,India,683,1,0,0
TXNAYEY9G,CUSTS60IG9,2023-01-21 19:03:00,41375.48,INR,MRCPWANQC,Luxury,Net Banking,POS,Web,DEV5TTWVV,83.198.23.49,69,Singapore,3291,0,0,0
TXNIJCWZP,CUSTTIAE8Z,2023-01-21 07:27:00,42046.93,INR,MRCHFZ0CA,Gaming,UPI,Mobile App,Tablet,DEV0SXBSS,115.90.192.120,57,USA,2287,1,0,1
TXNLGRLBF,CUSTDG5Q0U,2023-05-25 06:08:00,31208.77,INR,MRC6LF6X4,Grocery,Net Banking,Mobile App,Tablet,DEVMJVSI2,26.230.190.128,45,Germany,2738,1,0,1
TXNHFY7VR,CUSTGUFE26,2023-10-03 01:29:00,21406.15,INR,MRCYZO1WL,Travel,UPI,Online,Android,DEVMB9DEE,183.45.84.131,62,Germany,2295,1,0,1
TXNSPL1XE,CUSTY2VVGJ,2023-05-25 13:43:00,1297.65,INR,MRCP6HSUD,Grocery,Debit Card,POS,iOS,DEVY9MVFE,219.137.49.102,47,India,608,1,0,0
TXNPTL9UT,CUST0O5M2J,2023-12-31 23:51:00,42633.78,INR,MRCO8V6J2,Electronics,Wallet,POS,Tablet,DEVIBMAX0,247.223.68.8,33,USA,3430,1,0,0
TXN46H455,CUSTULM529,2023-03-09 12:50:00,3319.11,INR,MRCDU2D8M,Grocery,UPI,Mobile App,Android,DEVT22IHA,188.32.99.119,30,USA,3045,1,0,0
TXNTVDI5A,CUSTR8K78Y,2023-02-27 00:07:00,14241.12,INR,MRC4PIQNB,Gaming,Debit Card,POS,iOS,DEVNNPFCK,194.103.233.41,49,Germany,423,1,0,0
TXN4DNV7A,CUSTDBSQQ4,2023-12-19 05:29:00,5882.68,INR,MRC0VE60T,Gaming,Credit Card,Mobile App,Android,DEVKH1N56,246.40.226.106,36,UK,2324,1,0,1
TXNKD9M5T,CUSTFN6X0N,2023-11-28 09:00:00,44040.06,INR,MRCG10SI8,Luxury,UPI,Online,iOS,DEVVS3ZFO,151.31.180.72,44,India,1390,1,0,1
TXND2TKDC,CUST74GJEU,2023-03-24 09:03:00,5777.43,INR,MRCCBUSQU,Luxury,Net Banking,Online,Android,DEVI3RR61,88.219.9.193,27,UK,2017,1,1,1
TXN90CA76,CUSTXT8UBI,2023-12-07 10:58:00,13843.89,INR,MRCV6YD9N,Grocery,Wallet,Mobile App,Tablet,DEVC6O28G,245.15.160.156,46,India,1011,1,0,1
TXNSD5YO1,CUST5N4MJZ,2023-04-16 06:15:00,211.24,INR,MRCLIY87A,Electronics,UPI,Mobile App,Tablet,DEV7KXR1Y,212.71.19.189,53,India,1889,1,0,0
TXN0NPED7,CUSTDTBNMA,2023-05-04 03:39:00,36057.1,INR,MRCNUB6LI,Travel,Net Banking,Online,iOS,DEVJFSXTH,48.216.64.211,55,Germany,2466,1,0,0
TXNPV2VQM,CUST9SSAFP,2023-11-01 10:43:00,17229.1,INR,MRCTP90FJ,Grocery,Debit Card,Online,Web,DEVM63Y8I,94.100.243.10,36,UAE,306,1,0,0
TXNCDP07V,CUSTC0IE2B,2023-01-14 09:54:00,41638.06,INR,MRCG8FU1Q,Travel,Debit Card,Online,Web,DEV71JLNT,15.152.52.52,68,USA,438,1,0,0
TXNPQ78KO,CUSTNTWQ3H,2023-12-04 01:24:00,41631.67,INR,MRCFNEUGW,Grocery,Wallet,Online,Android,DEVUUOQR2,255.203.128.230,24,UAE,1465,1,0,0
TXNSMODII,CUSTUMP8WZ,2023-10-23 20:20:00,42224.29,INR,MRCUCC0V5,Travel,Wallet,POS,iOS,DEV105GXC,117.138.106.33,28,Germany,1072,1,0,0
TXNXZ17KN,CUSTK0ALT4,2023-04-19 06:39:00,13096.28,INR,MRCA8AH4N,Grocery,Wallet,Online,Web,DEVS8TVVO,248.15.77.62,38,UK,1094,0,0,0
TXN2QXLVT,CUSTZPPV37,2023-05-06 04:09:00,35733.14,INR,MRCMDFXBP,Electronics,Wallet,POS,Tablet,DEVSJTDMT,225.123.48.222,37,UAE,2464,1,0,0
TXNZEEWEY,CUSTZU2UI2,2023-07-28 12:05:00,36151.89,INR,MRC9PKRSA,Pharma,UPI,Online,Web,DEVTZ3GF7,200.108.128.255,57,Singapore,2255,0,0,0
TXNEMMU27,CUSTOBWSRY,2023-06-03 20:29:00,42534.11,INR,MRCTTSK06,Grocery,Wallet,Mobile App,Web,DEVB4QW1T,119.68.243.17,26,Germany,1143,0,0,0
TXNI8MBQ6,CUST98HLM0,2023-01-26 13:49:00,507230.32,INR,MRCHDNXGZ,Grocery,Net Banking,Online,Tablet,DEVF9KKAZ,160.17.151.116,23,UAE,165,1,0,1
TXN2E679R,CUSTN03VMU,2023-11-23 08:16:00,9896.93,INR,MRCMEC35D,Luxury,Credit Card,POS,Android,DEVWUM4U9,91.61.156.188,36,India,3336,1,0,0
TXNZR7C65,CUST6KPT5O,2023-02-20 00:26:00,21814,INR,MRCCCR6SK,Travel,Credit Card,Online,Tablet,DEVZRFUDK,45.203.47.138,43,Germany,2283,1,0,1
TXN0PB3OB,CUSTLJ47XC,2023-03-02 16:30:00,20426.08,INR,MRC4N9UZI,Pharma,Debit Card,POS,Android,DEVXWLWFX,228.27.44.27,50,UK,729,1,0,0
TXNRYO58F,CUSTQBS1QY,2023-12-27 06:17:00,39169.87,INR,MRCRKYIYC,Pharma,Wallet,Mobile App,iOS,DEVYV8HQG,20.139.204.226,41,Germany,3638,1,1,1
TXNNS77O9,CUSTDM7N0V,2023-11-28 04:20:00,47559.16,INR,MRC41VAUG,Pharma,Net Banking,Mobile App,iOS,DEV40JCLL,52.225.20.200,52,UAE,908,1,0,0
TXN5AJNEE,CUSTOFS3XH,2023-08-02 08:50:00,18594.81,INR,MRCCL9J8F,Travel,Net Banking,Mobile App,Android,DEVZ9M72M,28.122.40.147,67,Singapore,1891,1,0,1
TXNE94JX4,CUSTUQ3PBS,2023-04-20 10:36:00,414.05,INR,MRCBBTHT3,Pharma,Credit Card,POS,iOS,DEVT1M3OC,178.28.169.39,59,India,2175,1,0,0
TXNOWBYII,CUST1JMKI7,2023-10-17 03:52:00,24529.22,INR,MRCC0R30M,Gaming,Credit Card,Mobile App,Android,DEV17PRMQ,122.33.33.212,19,Germany,903,1,0,1
TXNP63GDH,CUST5KRDWR,2023-03-10 20:56:00,38931.2,INR,MRCOZW0S6,Travel,Credit Card,Online,Web,DEVJCO34L,119.77.91.106,39,India,778,1,0,1
TXN6459G6,CUSTMGOG61,2023-02-25 06:48:00,44949.54,INR,MRC70C08B,Pharma,Wallet,Online,Tablet,DEV19ZMOO,167.174.238.191,47,India,412,1,1,1
TXNKPTVSR,CUST3OBDTY,2023-07-13 01:02:00,40118.11,INR,MRCK2OGBZ,Pharma,Net Banking,POS,Web,DEVUTXCHK,192.110.50.246,33,Singapore,3245,1,0,0
TXNRN9TLC,CUST6VFR3Q,2023-03-09 01:41:00,8792.71,INR,MRCOXJJRG,Fashion,Credit Card,Online,Android,DEVKO95XW,68.58.163.86,23,Singapore,3037,1,1,1
TXNG8Q13J,CUSTT8SBQ6,2023-04-10 18:43:00,28691.48,INR,MRC6UI3DN,Travel,Debit Card,Mobile App,iOS,DEV9RAFFJ,73.124.58.111,52,UAE,2140,1,0,1
TXNL70A4A,CUSTALUK8E,2023-05-23 10:50:00,41786.26,INR,MRCMLA66R,Pharma,Debit Card,Mobile App,Tablet,DEVBRU36R,149.60.110.204,38,India,2342,0,0,0
TXNMFNOTY,CUST6EMRSR,2023-12-21 11:05:00,12627.35,INR,MRCELFW8I,Pharma,UPI,Mobile App,Tablet,DEVTOPGZU,247.60.164.146,55,UK,1298,1,0,0
TXNTLKIVL,CUSTH2D20V,2023-06-21 04:27:00,47564.99,INR,MRCRIEW9I,Pharma,Wallet,POS,iOS,DEVKNUHGD,20.242.51.136,25,Germany,3098,1,0,0
TXNH6PQKG,CUSTJUA3BR,2023-12-01 14:17:00,28776.55,INR,MRC82BFXN,Electronics,Debit Card,POS,Android,DEVNXEQZV,91.70.217.93,56,USA,851,1,0,1
TXNN4T3JP,CUSTH3SQH3,2023-07-23 12:11:00,4410.96,INR,MRCYRD7XM,Electronics,UPI,Online,Web,DEV9G02BO,191.200.137.37,37,Germany,2925,1,0,0
TXNZ3KLZU,CUST4CUQQS,2023-08-18 13:49:00,27518.04,INR,MRCFU54KJ,Electronics,Net Banking,POS,Web,DEVJHF6TK,202.106.178.240,36,UAE,3292,1,0,0
TXNAF5XCP,CUSTTQETN2,2023-02-28 20:07:00,36980.14,INR,MRC3WCQUR,Gaming,Net Banking,Mobile App,iOS,DEVA1OJBO,246.173.82.63,69,Germany,138,0,0,0
